User-ID;ISBN;Book-Rating
882356af;1052907176;0
ea322fd0;5164108331;8
d3bf34fa;4629732332;6
f739e4e4;5183873932;7
ca514c7c;9855929658;9
123350ea;4081466261;8
95aa29da;9334044275;0
afb2fc68;1594130019;7
356cefe7;3502911195;7
1ef0a58a;3023862147;8
a2f09487;9855929658;9
a3c6139f;8864657875;0
d2a9d100;3117838710;7
71235ffe;8053904914;6
d2a9d100;9472914647;0
21f9a4c4;9790943877;7
1ef0a58a;7413345234;8
3517ed84;7577787905;6
51c9111e;7180640408;8
88bd0f8e;0441172717;6
3f25f890;6495412922;8
cc9a615d;6256041896;8
77b97e62;8407122235;8
20bb7000;3074177037;7
123350ea;4756103861;6
43cf0bf1;4069743339;9
5e5c13ac;7501854438;8
fca5d4d7;4693588680;9
860e5c19;4624625189;6
96d958c3;3523978147;0
fc4b478f;6088160737;9
4bb64b14;3720772273;6
2f21a249;2844950115;7
42273ad1;9472914647;9
a9459d6c;2679098464;10
bf8253b1;2198385957;7
4107d061;5093243876;5
21f9a4c4;8306401535;0
e5290713;3472129669;0
c30a809c;9790943877;7
a5d61556;1749315006;7
2b7982c5;3950945732;7
9faf8447;4533569440;0
356cefe7;6355896221;7
c0576ebc;7747672615;3
77817488;4200354043;9
6768617e;3438536424;7
083f574d;5404823080;10
45952d4d;5599654036;10
57f36835;4529194335;6
df2bec4c;0439136350;7
2f21a249;2856834827;7
87986496;8623380008;7
63cb4066;6867791946;0
c30a809c;9976008720;7
3f25f890;2558136940;0
26ca538b;6332154924;9
bc39588e;7180640408;0
29219ced;8623380008;9
4017a3e2;9613997196;0
72e209a8;1594884797;7
db4b3227;2824443438;9
d30ea04f;5584092730;0
f66df7ff;0451524934;10
885d6510;1171960451;10
c21193e9;8757003374;8
4107d061;8001112203;10
c21193e9;4334645812;8
0816d85e;2428136882;0
a08b1179;5566593477;8
4f4bc85b;3143879504;9
f739e4e4;6867661946;0
710470dc;4756103861;9
4bb64b14;7991929608;0
4f56339d;5496979114;6
686af81c;9265064642;0
a08b1179;2778442914;0
2f21a249;5975723615;7
e8ead281;6122161711;5
a7c2220c;2188737964;7
015676d0;5930546142;7
73bc7d27;9337721653;9
edfffdfa;9627024167;8
f9bcb1dd;6369962676;8
a3c6139f;8854034807;8
bf8253b1;7747672615;8
34ed34a6;7542428743;9
29219ced;8001112203;8
77817488;7875024467;6
3032bae5;9033270132;7
2f21a249;5044589927;0
0615b4e4;5437085760;0
a935e953;7115763614;9
f66df7ff;6926419415;7
80bf7c67;3693529285;7
935368b2;7542736609;9
882356af;3472129669;7
2970e305;5584092730;0
ea322fd0;1171960451;7
015676d0;6218444362;8
71235ffe;1005785260;9
2975b59c;7592038960;8
015676d0;5309913901;9
882356af;5159368761;5
935368b2;8143888133;6
41c1fdca;9478061263;7
a7c2220c;8854034807;0
4b49dfa1;4530839079;7
1abd4bf7;4945824511;6
34ed34a6;5925734710;0
80bf7c67;7620276445;6
f01cc4eb;6314724970;10
c7da3077;5441914390;10
bf8253b1;2859743210;10
af8965a7;1648998735;5
bc39588e;1709315918;0
d31dba26;6381794193;10
de7bf279;8566768791;6
6e68e379;2679098464;4
db4bf5e5;2428136882;9
ca514c7c;4593002734;10
8ca4a4a1;1419654711;10
6c66a236;7620276445;7
f41736a3;0345339703;0
9f04c2a7;3859390034;0
a3c6139f;2515708632;6
a618ca68;0385504209;10
21f9a4c4;4756103861;7
860e5c19;7357863638;8
6f8910a8;2756856502;7
6c66a236;8027589506;7
62612d95;8407122235;6
650f766b;5168133184;9
c30a809c;3130573039;0
df2bec4c;1026403287;6
3987cb78;6814349903;0
b85313d9;8530377649;7
7d98ae39;3033883668;8
b85313d9;6363150700;9
29219ced;5850873877;7
083f574d;5473065332;9
21f9a4c4;8023296690;10
b3930f6a;2474353763;5
0615b4e4;5399804278;10
f8b00b3b;1351543400;6
26ca538b;0345339703;0
f66df7ff;8391176183;7
d31dba26;1351543400;8
882356af;9976008720;9
3032bae5;9972990575;10
0efce01a;9613997196;6
63cb4066;6089208072;10
e9fdcae6;1280464174;7
62612d95;9656505352;7
5eeecd65;2951907129;6
33f53bc7;7547819535;6
f8b00b3b;6074170925;0
dd2097ac;3157190991;8
9526cc49;6089208072;8
3d7d40fb;6495412922;6
3d7d57c9;5164108331;9
31515d68;3508443416;5
32488c3c;1574137704;8
45952d4d;1950572808;0
6e68e379;1411561558;8
c7da3077;4520645014;0
42273ad1;3859390034;8
77817488;1463214084;7
5eeecd65;8049319315;8
5b3e7c5a;7240150760;7
b715c859;4703543167;7
d2a9d100;5552299639;5
015676d0;0743273565;0
c30a809c;6858394506;7
3a4378d6;6088160737;7
8ca4a4a1;8174053366;4
f9f3c9c5;3122395882;8
a64fe6b7;5172266428;8
03b87354;2171030477;9
d31dba26;2515708632;7
def827cc;0439139597;9
1378f132;9419021410;6
bf1f4558;2581487122;8
9893f519;5044589927;7
3ddb1bf3;1658252720;0
9526cc49;2756856502;0
5eeecd65;9703054362;6
2e73f027;4738387916;9
77b97e62;8747036565;6
fc4b478f;2784911126;8
083f574d;8049319315;8
59fd5976;1899482137;7
16d7bb65;2581487122;9
1abd4bf7;4998733274;10
20be29f7;2515708632;6
77b97e62;9234556541;5
b85313d9;1473645096;9
3987cb78;6987396598;6
f0aa20e7;9855929658;5
0efce01a;4900504509;8
5b3e7c5a;8747036565;0
4bb64b14;2685550379;10
fc4b478f;2778442914;9
a6bfdd6c;9979694059;10
80bf7c67;8481546724;7
860e5c19;2235227112;0
3f25f890;9472914647;7
3d31f94d;7188803026;6
f9bcb1dd;7816169341;7
eb7e1fae;4810990066;0
885d6510;1669277496;0
2e73f027;9696625065;8
4416fb63;8220618811;8
3987cb78;1855180733;7
56122779;4069743339;9
1378f132;1524927366;0
72e209a8;2856834827;7
5b3e7c5a;3571587853;7
3d7d40fb;2581487122;6
21f9a4c4;6088160737;0
a08b1179;1052907176;9
ca514c7c;7747672615;8
72ee60e7;5552299639;5
5eeecd65;2080759166;0
c0576ebc;9478061263;6
73bc7d27;1052907176;6
2a49548b;9385622442;0
db4bf5e5;6070280643;8
71235ffe;2235227112;8
2e73f027;6680461517;10
4bb64b14;8593025787;0
4a0d8916;3411027389;8
2970e305;6122161711;5
f41736a3;8581192000;6
dd2097ac;7816169341;5
3a4378d6;9033270132;6
764b34b4;6355896221;7
80bf7c67;7889131998;7
a618ca68;9790971671;6
d31dba26;5557041016;10
0615b4e4;8462654913;6
5076a5b6;5328382381;8
2b7982c5;1076114328;7
f12cee00;3302254196;7
77b97e62;8407122235;0
a08b1179;2535808611;5
eb7e1fae;0439136350;10
d2a9d100;2856834827;6
a935e953;2428136882;8
16d7bb65;4703543167;0
6c4165c3;1590367180;9
b3930f6a;4200354043;6
a91408a7;1473645096;0
0efce01a;2577170343;7
5eeecd65;5444761577;9
f8b00b3b;1473645096;7
41c1fdca;2455098767;5
59fd5976;3157190991;0
72e209a8;9199566396;6
21f9a4c4;2581487122;8
3a4378d6;6964477945;9
b6ce1935;1950572808;6
e0fc229a;9849657402;7
45952d4d;3075353063;10
d3bf34fa;7906653431;9
56122779;2693599791;8
9bc03366;4118170295;7
4666818e;2778442914;10
b3ea66d6;6089208072;4
9c2f8483;6354259448;8
5076a5b6;2171030477;7
52ec0e78;9613997196;9
30c46078;9941558494;7
a618ca68;8880072463;8
b2a92e00;8053904914;8
d31dba26;0385514239;9
20bb7000;8772901024;7
083f574d;7044237213;7
1b628c8c;9000112700;7
73bc7d27;5346804001;6
ced92ffa;3571587853;9
6e68e379;7875024467;8
4416fb63;1171960451;7
8ca4a4a1;8027589506;8
6c66a236;7350349453;9
26ca538b;8772809829;7
92609be1;9979694059;6
9526cc49;3404861505;0
39b9b0d0;4468199320;0
c0576ebc;1950572808;6
80bf7c67;7592038960;0
de7bf279;8174053366;0
80bf7c67;3769878983;7
7554a862;3967842739;9
cc9a615d;9790971671;6
fc4b478f;9199566396;8
95aa29da;4465545066;9
ca514c7c;5634488466;0
f12cee00;1590367180;7
c0576ebc;8142826364;7
7d98ae39;6463188453;4
03b87354;5506479755;9
f9f3c9c5;5094905725;9
9f04c2a7;3297066316;7
ddf1eed4;4775636006;0
50655f8b;0743273565;0
17a289ad;1113011196;6
72e209a8;4465545066;0
807b06fe;1052907176;8
4a0d8916;4665645475;9
42273ad1;6369962676;0
b3930f6a;0439139597;8
68c5b895;1855180733;9
4f56339d;1021557482;9
5eeecd65;4069743339;5
6f8910a8;6070280643;8
b3ea66d6;1501711697;6
6f8910a8;0439139597;9
4b343c2a;6106742840;7
9fe0e8eb;2788175751;7
52ec0e78;3130573039;0
63cb4066;5371524054;0
20be29f7;7146000442;10
f9f3c9c5;4855541949;9
db4bf5e5;8118898855;4
650f766b;3075353063;5
6cb096e0;0618260307;6
20bb7000;6876315480;7
f9f3c9c5;8023296690;7
0615b4e4;4929329618;6
32488c3c;4440793987;7
1de642f6;9089161041;10
259b69ff;2058860942;10
6c5ca55b;7180640408;9
03b87354;3033624402;7
de7bf279;2693599791;6
26ca538b;1419654711;6
db4b3227;3438536424;7
75832de7;5159368761;0
71235ffe;2558136940;9
a08b1179;1700094679;8
1de642f6;8736607385;7
35f87b48;6814349903;9
bda5a4d1;1116678776;0
20be29f7;9478061263;0
9526cc49;7188803026;3
43cf0bf1;6867661946;10
20bb7000;0439064872;8
5076a5b6;9855929658;0
bda5a4d1;3411027389;9
bf1f4558;7240150760;8
def827cc;6945759328;8
a91408a7;5566593477;8
71235ffe;8007915544;8
4f4bc85b;6247033847;9
4f4bc85b;7875024467;7
d1a8c1c2;8772809829;0
def827cc;2631295894;0
6c5ca55b;3769878983;0
3d7d57c9;4855541949;9
e8ead281;4238808321;7
27e17d0a;4855541949;7
f8b00b3b;9401354347;8
29219ced;8607273334;7
3987cb78;3297066316;6
edfffdfa;7147300163;9
63cb4066;3523978147;0
03b87354;1076114328;10
56122779;3967842739;9
807b06fe;8023296690;5
a91408a7;5886702828;9
af8965a7;8645735377;5
dc62e3d3;0142437204;5
5b899d59;3179686086;7
95aa29da;3023862147;8
72e209a8;4620713808;4
d3bf34fa;9472914647;8
29219ced;4870112380;0
0caf653d;3075353063;8
1abd4bf7;9401354347;0
6cb096e0;5168133184;9
92609be1;2130396979;7
fca5d4d7;8581821138;8
2975b59c;4118170295;7
3ddb1bf3;8330458009;9
9526cc49;3502911195;10
2e73f027;4529194335;6
f8b00b3b;9810659315;0
5b3e7c5a;9855929658;8
4a0d8916;0345339711;6
b715c859;7314247767;6
4b49dfa1;2130396979;8
af8965a7;6814349903;8
2a49548b;6773473272;0
e9fdcae6;0345339738;9
4666818e;2188737964;7
8ca4a4a1;4200354043;0
f41736a3;8428859866;8
8ca4a4a1;4735070010;0
50655f8b;8581821138;9
d1a8c1c2;6598917973;0
2970e305;9752694229;9
0615b4e4;4624625189;0
3f25f890;5044589927;6
57f36835;2778442914;7
6c66a236;0743273565;0
dd2097ac;8118898855;7
4416fb63;9089161041;0
2f21a249;5264997375;0
34ed34a6;7216293207;8
686af81c;6858394506;0
a6bfdd6c;4812530493;9
9faf8447;0345339711;9
a3c6139f;2274240382;0
a935e953;9790943877;7
6c5ca55b;5599654036;0
b3930f6a;4774604870;0
ea322fd0;8645735377;10
95aa29da;9478061263;0
77b97e62;6422558474;8
a935e953;5044589927;10
d31dba26;7620276445;9
68c5b895;8053904914;9
4f4bc85b;3033624402;4
7aa42fef;6422558474;3
f12cee00;5371524054;7
fca5d4d7;6120910131;10
a7c2220c;3859390034;9
edfffdfa;4803159902;9
bf8253b1;0451524934;8
c74e411e;4756103861;8
75832de7;2171030477;8
a08b1179;9000112700;7
56122779;3122395882;6
2b7982c5;8912396797;10
4017a3e2;8530377649;8
21f9a4c4;7054704639;5
34ed34a6;1419654711;9
d31dba26;0345339711;6
8ca4a4a1;5566593477;0
f9bcb1dd;5371524054;8
a2f09487;9858460864;9
5eeecd65;8962669290;6
59fd5976;9991376737;0
a7c2220c;5886702828;0
a91408a7;5557041016;9
9893f519;9199566396;5
cfa5201f;8984828305;0
015676d0;4111570091;6
db4b3227;6666253819;0
80bf7c67;2679098464;6
e5290713;3033624402;0
dc62e3d3;5821877621;7
c7da3077;3351541706;6
51c9111e;5371524054;6
c74e411e;3075353063;7
4b0a4d5d;3775265003;7
0615b4e4;3143879504;10
9faf8447;3143879504;8
4f56339d;8602133517;7
2970e305;5738799711;6
3d31f94d;6355896221;6
807b06fe;8337603120;9
db4b3227;9613997196;8
77b97e62;1846291686;4
87986496;5237671876;8
03b87354;1181736524;8
c558874e;6945759328;9
b2a92e00;4115052944;5
0816d85e;5346804001;0
68c5b895;7044237213;8
31465cfa;5936334404;6
f01cc4eb;7875024467;10
a64fe6b7;2130396979;9
4416fb63;2281619310;0
6c5ca55b;8063920549;5
eb7e1fae;6106742840;10
74e82020;1920780028;6
c74e411e;9752694229;6
52ec0e78;2778442914;7
4b49dfa1;4081466261;0
b3ea66d6;1059059503;0
62612d95;3441695173;0
a08b1179;5873650801;5
77b97e62;3529025290;0
f12cee00;6022254399;0
72e209a8;2515708632;7
b2a92e00;8007915544;0
1abd4bf7;8532138949;9
44646281;4190627031;0
3ddb1bf3;4081466261;6
2a49548b;1052907176;5
2975b59c;1026403287;7
ced92ffa;9699048148;5
3ddb1bf3;9752694229;7
80bf7c67;7592038960;0
bc39588e;2455098767;6
77b97e62;4810990066;7
5b3e7c5a;1594884797;0
ddf1eed4;4465999099;0
03cf8f1e;4334645812;5
b3930f6a;3967842739;10
9bc03366;1473645096;0
95aa29da;3117838710;8
e0fc229a;2515708632;9
db4bf5e5;6354259448;0
6e68e379;4774604870;8
f9bcb1dd;3023862147;0
2975b59c;2297641198;9
e0fc229a;0385504209;6
bc39588e;4148616165;7
4b49dfa1;5328382381;9
2f21a249;1590367180;7
cc9a615d;6061500329;0
df2bec4c;4529194335;6
4b343c2a;9858460864;9
b3ea66d6;5804053925;0
ca514c7c;8854034807;8
af8965a7;7269002350;0
59fd5976;7054704639;7
860e5c19;6855035803;9
73bc7d27;2474353763;8
686af81c;4775636006;8
afb2fc68;8757003374;9
ddf1eed4;5172266428;7
6768617e;4855541949;6
62612d95;8581821138;7
3d31f94d;8566768791;6
088694e3;7707099955;5
5076a5b6;4620713808;9
64042d23;5886702828;0
63cb4066;4465999099;10
d31dba26;1931448118;6
2b7982c5;7087445883;7
807b06fe;9405864904;9
74e82020;0439139597;7
35f87b48;3441695173;4
6c66a236;8407122235;7
885d6510;1280464174;6
4bb64b14;4855541949;8
3517ed84;2337843204;8
30c46078;5886702828;0
123350ea;7033400084;6
27e17d0a;3326927524;7
a5d61556;8602133517;0
123350ea;1749315006;7
e29dd049;6876315480;6
db4b3227;9208485795;8
c74e411e;5738799711;6
e5290713;8049319315;8
72ee60e7;7906653431;0
bc39588e;8763468134;8
72e209a8;1524927366;8
59fd5976;0141439513;0
9f04c2a7;1067675677;0
3d31f94d;3775265003;7
4f4bc85b;1473645096;5
e5290713;2299877547;7
2b7982c5;7303526948;9
3d31f94d;3052337214;0
edfffdfa;5873634072;6
f41736a3;3438893284;6
1abd4bf7;1617301437;8
72ee60e7;2437142916;0
0615b4e4;2147770993;7
56122779;1767162302;7
4017a3e2;6074170925;9
0816d85e;6074170925;9
4666818e;6682492031;0
4bb64b14;6247033847;9
b85313d9;8407122235;9
9526cc49;1778421600;8
4f4bc85b;9941558494;0
3f25f890;2568624489;6
e0fc229a;3157190991;0
3987cb78;2368152086;6
31515d68;3033624402;0
686af81c;4238392523;0
a2f09487;9015018347;8
80bf7c67;4069743339;9
1abd4bf7;3052337214;9
4f56339d;1931448118;10
5eeecd65;2198385957;8
fca5d4d7;3351541706;9
b6ce1935;2337843204;0
5e5c13ac;2392457631;8
20be29f7;9790943877;4
b6ce1935;1594884797;6
1b628c8c;6987396598;9
f0aa20e7;3570293520;6
de7bf279;6601483708;8
27e17d0a;1031332119;8
43cf0bf1;6363150700;0
f12cee00;2756856502;9
71235ffe;8220618811;8
a91408a7;1031332119;0
6c4165c3;5093243876;8
cd65ea43;7613299479;0
64042d23;8757003374;0
31515d68;8593025787;6
860e5c19;5309913901;7
0615b4e4;3508443416;7
a0eff95a;5584092730;0
088694e3;8188045921;5
def827cc;0618260307;8
a9459d6c;6232678046;0
b85313d9;4812530493;0
3a4378d6;6122161711;0
6e68e379;1709315918;7
4a0d8916;3502911195;5
d1a8c1c2;8314208311;0
2e73f027;5168133184;8
35f87b48;7619950719;6
af8965a7;6122161711;0
59fd5976;9212484646;7
0816d85e;2103384891;0
2e73f027;1008091786;0
f66df7ff;7057315732;0
87986496;9234556541;7
bfe6220b;3951230026;7
a5d61556;1473645096;10
ed78b016;6120910131;0
9909e0e4;9699048148;10
4017a3e2;3216022809;0
4b0a4d5d;3122395882;0
6768617e;8825167637;9
e29dd049;1939823801;0
2118dfd0;9015018347;9
e29dd049;9405864904;6
1de642f6;6945759328;10
72e209a8;3438536424;7
3a4378d6;7537982291;6
4666818e;2455098767;0
62612d95;1261509562;0
b85313d9;8034660156;0
356cefe7;3302254196;8
4a0d8916;5264997375;6
45952d4d;9696625065;7
a91408a7;4855541949;8
9893f519;2755293624;8
6e68e379;3188255557;7
f41736a3;3298585010;9
a618ca68;5552299639;8
e8ead281;5168133184;8
2a49548b;1872208975;7
dc62e3d3;4115450845;8
c558874e;8330458009;8
77817488;1950572808;0
db4b3227;7216293207;10
935368b2;8306401535;7
015676d0;7357863638;0
4666818e;3859390034;7
17a289ad;9941558494;9
6c66a236;5399804278;8
92609be1;5220040198;0
26ca538b;3514743257;0
def827cc;3571587853;10
d3bf34fa;2392457631;0
31515d68;3570293520;0
59fd5976;7188803026;0
a64fe6b7;6074170925;7
bf1f4558;4111570091;6
bc39588e;4624625189;0
75832de7;9595232668;0
1de642f6;7987900743;7
45952d4d;9334044275;9
d2a9d100;2283390272;10
c74e411e;3769878983;8
db4b3227;1939823801;10
3517ed84;1709315918;8
e0fc229a;5346804001;9
4f4bc85b;4620713808;7
a64fe6b7;5925734710;0
72e209a8;4738387916;7
26ca538b;7542428743;9
b715c859;5563528775;8
e0fc229a;5441914390;4
d1a8c1c2;2515708632;0
a935e953;1143725282;0
686af81c;8687344247;7
cc9a615d;6746060008;10
db4bf5e5;5093243876;8
6c4165c3;5850873877;8
59fd5976;5168133184;10
3d7d57c9;4115450845;9
27e17d0a;0141439513;6
df2bec4c;8220618811;0
79dc060b;1590367180;0
8ca4a4a1;2080759166;0
c558874e;5925734710;10
b2a92e00;8563243106;9
43cf0bf1;4703543167;8
42273ad1;7240150760;9
fca5d4d7;0441172717;7
0caf653d;1709315918;0
c30a809c;4810990066;6
7eaa08a1;0345339703;7
4bb64b14;7991929608;9
68c5b895;7232759625;10
f739e4e4;3122395882;7
2b7982c5;9199566396;9
88bd0f8e;8880072463;8
ca514c7c;2980992080;9
27e17d0a;5804053925;7
5eeecd65;7216293207;0
9909e0e4;4084063260;6
72ee60e7;7188803026;9
6e68e379;2788175751;8
df2bec4c;6020732665;8
b3930f6a;4238808321;10
9909e0e4;8912396797;6
e9fdcae6;2568624489;9
4b49dfa1;3023862147;9
2f21a249;2368152086;9
72e209a8;7518849780;4
71235ffe;2679098464;8
ced92ffa;5563528775;6
6cb096e0;3775265003;8
64042d23;2474353763;0
50655f8b;7888394043;8
8ca4a4a1;0743273565;6
87986496;5850873877;0
4416fb63;6314724970;6
77817488;5526232728;7
21f9a4c4;3438893284;8
4b49dfa1;5093243876;6
ea322fd0;7087445883;8
a7c2220c;8860453728;0
f12cee00;4998733274;7
d31dba26;1846291686;7
bf1f4558;5804053925;7
e29dd049;5094905725;0
4416fb63;1669277496;0
af8965a7;8772901024;7
c7da3077;3769878983;0
d2a9d100;2535808611;7
bf768b2d;7087445883;8
9909e0e4;8118898855;0
a91408a7;7688280675;0
20bb7000;7094425869;9
32488c3c;8234631119;8
ed78b016;7146000442;8
b3ea66d6;3033883668;0
f01cc4eb;9941558494;5
4017a3e2;4998733274;7
9bc03366;6876315480;0
4f4bc85b;5936334404;7
3d31f94d;8330458009;7
0615b4e4;3514743257;10
843a2d88;7180640408;7
f9f3c9c5;7338239942;7
a91408a7;0061120081;8
5b3e7c5a;5821877621;6
843a2d88;6369962676;3
b2a92e00;7906653431;0
a7c2220c;9941558494;7
e5290713;4111570091;7
f0aa20e7;4733197903;7
b715c859;4238808321;6
4f4bc85b;8027589506;6
6e68e379;7857819655;6
860e5c19;4148616165;4
77b97e62;8757003374;8
5eeecd65;3143879504;0
1de642f6;8330458009;10
6f8910a8;5071175285;0
9526cc49;6363150700;9
e0fc229a;7889131998;0
d2a9d100;2188737964;7
d31dba26;1181736524;0
39b9b0d0;9972990575;8
5eeecd65;9199566396;9
96d958c3;1476239059;6
a5d61556;7688280675;6
083f574d;6337032383;0
935368b2;1501711697;8
2b7982c5;6422558474;10
015676d0;0345339711;7
9c2f8483;7146000442;9
4416fb63;2824443438;7
20bb7000;5975723615;10
882356af;2856834827;0
3f25f890;3215682504;5
3032bae5;4900504509;5
1b628c8c;5911477383;0
083f574d;2188737964;9
4bb64b14;5925734710;6
3d31f94d;3981731230;5
afb2fc68;4111570091;0
356cefe7;5511479001;9
2e73f027;0439139597;0
3987cb78;8607273334;0
fca5d4d7;2275757416;9
33f53bc7;1594130019;7
3d7d40fb;8314208311;0
cd65ea43;7991929608;7
6a55a780;7188803026;0
87986496;9337721653;6
a935e953;2685550379;9
77b97e62;2859743210;8
7eaa08a1;1116678776;7
ca514c7c;2235227112;7
d3bf34fa;3472129669;9
75832de7;9033270132;7
17a289ad;8023296690;7
5076a5b6;5085874453;6
72ee60e7;9337721653;0
c21193e9;3890417215;0
e9fdcae6;0385514239;8
77817488;2455098767;6
29219ced;4465999099;8
764b34b4;5183873932;7
2b7982c5;4069743339;7
5b899d59;1280464174;8
4416fb63;3130573039;6
20be29f7;7542428743;0
96d958c3;4533569440;7
29219ced;3472129669;7
0615b4e4;7087445883;8
fc4b478f;9790943877;7
21f9a4c4;4703543167;0
6f8910a8;7413345234;9
6f8910a8;4774604870;7
d31dba26;5804053925;7
4017a3e2;5264997375;0
39b9b0d0;8001112203;6
3d7d40fb;4870112380;9
6c4165c3;7188803026;0
fca5d4d7;5821877621;0
1de642f6;5738799711;0
20bb7000;5886702828;6
bfe6220b;8023296690;8
d3bf34fa;1473645096;0
b3ea66d6;9699048148;5
63cb4066;9703054362;0
a5d61556;8118898855;8
72e209a8;9481192153;5
6cb096e0;3326927524;8
41c1fdca;6247033847;9
6a55a780;9656505352;8
4b49dfa1;7094425869;10
843a2d88;1411561558;10
b6ce1935;4069743339;6
f8b00b3b;4081466261;0
95aa29da;2474353763;5
0efce01a;6137042055;7
dc62e3d3;9976008720;10
6a55a780;3074177037;8
1b628c8c;8847356747;0
3987cb78;8854034807;7
bc39588e;6682492031;8
bf8253b1;6858394506;0
3d31f94d;1026403287;6
3d31f94d;7484261086;8
c21193e9;8864657875;0
a91408a7;8053904914;7
1ef0a58a;0345339703;7
bda5a4d1;8049319315;0
77817488;5975723615;5
b3ea66d6;1076114328;0
31515d68;8698868603;7
1de642f6;2693599791;0
6c4165c3;3033883668;6
4bb64b14;9855929658;6
34ed34a6;3033883668;8
f01cc4eb;8687344247;10
bf8253b1;4812530493;0
a9459d6c;2235227112;6
a3c6139f;5873650801;7
2b77e6ce;7303526948;6
4017a3e2;2631295894;9
29219ced;9337721653;8
a2f09487;5936334404;9
88bd0f8e;8757003374;7
bf768b2d;7413345234;7
a2f09487;9849657402;0
6768617e;3950945732;6
1ef0a58a;7987900743;8
edfffdfa;7087445883;8
b2a92e00;6106742840;6
0caf653d;6354259448;0
17a289ad;3523978147;0
9faf8447;3701851923;10
f01cc4eb;1168165693;0
a08b1179;2080759166;7
51c9111e;3438536424;7
807b06fe;9991376737;7
4b0a4d5d;5085874453;8
259b69ff;5264997375;6
63cb4066;4693588680;0
db4bf5e5;5328382381;6
ddf1eed4;0451524934;8
bf8253b1;3701851923;6
77b97e62;4334645812;7
d2a9d100;1031332119;5
1de642f6;3950945732;8
5b899d59;1059059503;5
d2a9d100;5511479001;8
33f53bc7;4665645475;6
686af81c;7816169341;9
710470dc;2297641198;7
42273ad1;5346804001;7
fc4b478f;4115052944;9
1abd4bf7;8142826364;10
6a55a780;2581487122;7
f12cee00;4190627031;9
72ee60e7;5557041016;0
f0aa20e7;5815844599;8
a618ca68;4494716170;9
fca5d4d7;2281619310;6
cd65ea43;8672123614;0
650f766b;8661044224;8
7aa42fef;2535808611;7
d30ea04f;4703543167;8
bda5a4d1;8391176183;0
d31dba26;3967842739;4
2118dfd0;3033624402;5
c74e411e;2058860942;6
083f574d;2807888880;9
34ed34a6;3351541706;5
68c5b895;8428859866;6
57f36835;8763468134;4
123350ea;1168165693;9
935368b2;3122395882;0
2e73f027;9208485795;7
39b9b0d0;8001112203;8
16d7bb65;8391176183;8
72e209a8;7054704639;8
b3930f6a;8306401535;5
c30a809c;0345339703;0
72ee60e7;8761240291;7
cc9a615d;7592038960;9
5eeecd65;7537982291;0
3f25f890;1931448118;6
3a4378d6;3769878983;9
a5d61556;4624625189;7
f9bcb1dd;5634488466;9
74e82020;2755293624;9
d3bf34fa;3720772273;6
def827cc;4530839079;7
a3c6139f;5346804001;9
ed78b016;6337032383;8
f01cc4eb;3411027389;7
686af81c;8645735377;8
df2bec4c;7688280675;0
c21193e9;1501711697;6
2b7982c5;4929329618;0
cd65ea43;4440793987;8
1de642f6;7577787905;7
6e68e379;1821029911;0
c7da3077;5634488466;7
a9459d6c;7232759625;7
20be29f7;6232678046;7
a3c6139f;4190627031;7
cfa5201f;0439064872;8
2a49548b;1950572808;0
34ed34a6;2171030477;9
1378f132;6855035803;6
4f56339d;8143888133;8
b85313d9;1931448118;0
4107d061;7620276445;8
9fe0e8eb;9858460864;8
7aa42fef;6453987479;9
6a55a780;4238808321;6
650f766b;6354259448;8
39b9b0d0;8027589506;5
4017a3e2;2568624489;0
2118dfd0;7537982291;7
9526cc49;1168165693;0
8ca4a4a1;3157190991;0
9c2f8483;1143725282;9
a3c6139f;4870112380;8
7d98ae39;7314247767;9
1ef0a58a;7188803026;8
a935e953;2693599791;9
7d98ae39;8672123614;6
30c46078;9405864904;7
a618ca68;4998733274;6
b2a92e00;9071118860;0
b3ea66d6;6106742840;0
1ef0a58a;1899482137;9
33f53bc7;5873634072;7
c74e411e;7147300163;9
123350ea;7620276445;0
30c46078;4033942184;7
3032bae5;2535808611;9
9909e0e4;9991376737;6
64042d23;1031332119;6
50655f8b;9741766011;0
c30a809c;7799205643;8
db4b3227;5599654036;6
e8ead281;2756856502;6
4b0a4d5d;8532138949;5
95aa29da;5525501147;8
df2bec4c;0451524934;0
20be29f7;4190627031;9
4a0d8916;9033270132;7
2a49548b;4334645812;8
4f56339d;3658545265;8
8ca4a4a1;8581821138;5
2f21a249;4803159902;7
3d7d57c9;2575531657;9
c21193e9;1143725282;0
29219ced;8623380008;0
4f56339d;2577170343;0
6e68e379;1594884797;8
5076a5b6;5557041016;0
9893f519;5975723615;6
f9bcb1dd;7314247767;7
20be29f7;1031332119;6
4f56339d;6867661946;7
3ddb1bf3;8049319315;0
259b69ff;5850919410;6
9f04c2a7;8532138949;10
db4bf5e5;1342068483;10
ced92ffa;2844950115;8
f9bcb1dd;2951907129;5
17a289ad;2844950115;7
2b7982c5;8053904914;7
c0576ebc;2198385957;10
6e68e379;6355896221;7
015676d0;4693588680;0
2118dfd0;7127829847;8
79dc060b;6987396598;6
d31dba26;9481192153;0
5076a5b6;8314208311;7
4017a3e2;1342068483;9
bf1f4558;0743273565;0
9bc03366;8220618811;10
c21193e9;8763468134;8
03b87354;2515708632;7
356cefe7;4774604870;10
3517ed84;5530943885;8
9c2f8483;9015018347;9
6768617e;8063920549;7
